Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
CBLA,TreatmentGroupGrp1...TreatmentGroupGrp2,-1.46128020534509,-1.72270641286386,-1.19985399782631,0.0177719023704544,-25.4509914937917,5.70591498720474e-28,1.88295194577756e-25,51.9725192199839
QNRS,TreatmentGroupGrp1...TreatmentGroupGrp2,0.165893652925654,-0.176508488601081,0.508295794452389,0.0169567117145631,2.23719314209157,0.0288185442565364,0.130380366740851,-5.32666110119453
PHOR,TreatmentGroupGrp1...TreatmentGroupGrp2,0.164974351177432,-0.162925690048783,0.492874392403647,0.0168627458849585,2.23685659885805,0.0288417174911579,0.130380366740851,-5.32736830315801
BLAA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.120293176265538,-0.224517263595547,-0.0160690889355294,0.0151600192842777,-2.30567866953723,0.0243756508746842,0.116579199835446,-5.17998289464276
ARSRM,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0070647484847925,-0.0723224285600313,0.0864519255296163,0.0134999012395817,0.177746345967821,0.859478057362792,0.948587822507429,-7.7699102155708
TCRZ,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0331381430905356,-0.365045241482404,0.431321527663475,0.0127189173001737,1.47426377312492,0.146601717226003,0.387028533476649,-6.75173226373691
ARSDM,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0403200898606627,-0.119920716990584,0.0392805372692583,0.0121708621638674,-1.01196765198467,0.315375490987589,0.61462186119972,-7.2570065087612
ROSA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.135113441674917,-0.465220597116586,0.194993713766752,0.0120748636713827,-2.51463543421682,0.0144810320345472,0.0799036173867861,-4.70580694602012
VANXYG,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0133089764519172,-0.464578535312713,0.437960582408879,0.0106924947286343,-0.676508911501356,0.501790386629245,0.740510495719249,-7.60434965949498
NIMB,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0996778554843276,-0.206025119022704,0.405380829991359,0.0104805877984639,2.14306541664931,0.0359364915976437,0.136310830197959,-5.52739840003188
TETH,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.113394015133029,-0.158527993789447,-0.068260036476611,0.00982575693002141,-2.53882302726168,0.0136293968304756,0.0799036173867861,-4.6418699235666
MEFB,TreatmentGroupGrp1...TreatmentGroupGrp2,0.082274877706264,-0.210456772848936,0.375006528261464,0.00841163133312076,2.14987709106991,0.0354092544891865,0.13587272071432,-5.50713866698028
VATF,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0868159626988993,-0.296921916655579,0.12328999125778,0.00775859826449568,-2.42634025564248,0.0181262246932527,0.0940656229946055,-4.90742988652259
CFIA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0732337112100555,-0.00443665586827618,0.150904078288387,0.00746410277895318,2.12608854084336,0.0374234830319956,0.140338061369983,-5.55450005826744
APH3-PRIME,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0709678054261912,0.00271610221964144,0.139219508632741,0.0074572195783689,2.07745555100062,0.0418000480726362,0.152386249156716,-5.65844352147934
ANT4-PRIME,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0534259523565326,-0.309855079249027,0.203003174535962,0.00687712930259863,-2.07550694596062,0.042021662646246,0.152386249156716,-5.65053331053969
FOSA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.00718519242777269,-0.23206413508604,0.246434519941585,0.00662596705313549,0.513921636266465,0.609605004904855,0.817770288889093,-7.68644761457561
LNUG,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0522432369098976,-0.240584755825018,0.136098282005223,0.00461587910375663,-2.21936153829878,0.0300836273402923,0.132833522663189,-5.35338020059786
MERE,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0203249807750924,-0.22400281685475,0.264652778404935,0.00213289554807344,1.34463699392535,0.183517680973343,0.438846628414517,-6.87118682617716
EEFX,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.00925557519524144,-0.0365279885083025,0.0180168381178197,0.00181653646617743,-0.703490171142653,0.484284161112932,0.733090702602145,-7.52076664645552
DPR,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0140109150983628,-0.34146275977526,0.369484589971985,0.00143143911077686,1.02662160960128,0.308523441048369,0.609657099077616,-7.2384414220053
TETW,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.138884193320349,-0.429240822981716,0.151472436341018,10.5518496927516,-1.09676203381885,0.273993365197477,0.568665474938159,-8.40698317913
