"group","NPB_F18_1_E6_S66","NPB_F15_2_B2_S76","NPB_F12_2_F9_S40","NPB_F7_9_A12_S34","NPB_F13_6_F11_S56","NPB_F1_9_A3_S9","NPB_F13_3_C11_S53","NPB_F17_12_D6_S65","NPB_F13_8_H11_S58","NPB_F9_6_F5_S8","NPB_F15_6_F2_S80","NPB_F10_11_G7_S25","NPB_F18_4_H6_S69","NPB_F12_7_C10_S45","NPB_F14_8_D1_S70","NPB_F7_2_B11_S27","NPB_F2_12_H4_S24","NPB_F6_3_G9_S16","NPB_F9_10_B6_S12","NPB_F11_2_B8_S28","NPB_F13_4_D11_S54","NPB_F18_6_B7_S71","NPB_F2_6_B4_S18","NPB_F14_4_H12_S66","NPB_F2_11_G4_S23","NPB_F1_2_B2_S2","NPB_F14_10_F1_S72","NPB_F17_3_C5_S56","NPB_F7_11_C12_S36","NPB_F16_7_C4_S48","NPB_F9_2_B5_S4","NPB_F12_6_B10_S44","NPB_F5_3_C8_S4","NPB_F13_1_A11_S51","NPB_F6_11_G10_S24","NPB_F8_2_F12_S39","NPB_F16_3_G3_S89","NPB_F9_5_E5_S7","NPB_F15_8_H2_S82","NPB_F15_12_D3_S86","NPB_F6_7_C10_S20","NPB_F11_8_H8_S34","NPB_F4_7_C7_S43","NPB_F17_7_G5_S60","NPB_F14_6_B1_S68","NPB_F8_5_A4_S42","NPB_F13_12_D12_S62","NPB_F16_12_H4_S53","NPB_F8_10_F4_S47","NPB_F1_7_G2_S7","NPB_F9_7_G5_S9","NPB_F16_4_H3_S90","NPB_F8_11_G4_S1","NPB_F7_4_D11_S29","NPB_F12_12_H10_S50","NPB_F13_7_G11_S57","NPB_F17_2_B5_S55","NPB_F15_10_B3_S84","NPB_F12_10_F10_S48","NPB_F3_10_B6_S34","NPB_F2_4_H3_S16","NPB_F13_2_B11_S52","NPB_F14_3_G12_S65","NPB_F10_6_B7_S20","NPB_F2_9_E4_S21","NPB_F1_12_D3_S12","NPB_F16_5_A4_S91","NPB_F5_1_A8_S2","NPB_F15_5_E2_S79","NPB_F8_12_H4_S2","NPB_F8_6_B4_S43","NPB_F9_12_D6_S14","NPB_F15_11_C3_S85","NPB_F5_2_B8_S3","NPB_F10_3_G6_S17","NPB_F3_8_H5_S32","NPB_F4_11_G7_S47","NPB_F8_8_D4_S45","NPB_F8_3_G12_S40","NPB_F10_7_C7_S21","NPB_F5_10_B9_S11","NPB_F13_11_C12_S61","NPB_F5_9_A9_S10","NPB_F2_1_E3_S13","NPB_F4_2_F6_S38","NPB_F9_11_C6_S13","NPB_F5_4_D8_S5","NPB_F4_6_B7_S42","NPB_F8_1_E12_S38","NPB_F6_9_E10_S22","NPB_F11_1_A8_S27","NPB_F6_2_F9_S15","NPB_F3_1_A5_S25","NPB_F6_6_B10_S19","NPB_F4_12_H7_S1","NPB_F17_1_A5_S54","NPB_F1_3_C2_S3","NPB_F10_10_F7_S24","NPB_F12_4_H9_S42","NPB_F13_9_A12_S59","NPB_F12_8_D10_S46","NPB_F3_5_E5_S29","NPB_F17_10_B6_S63","NPB_F1_8_H2_S8","NPB_F2_8_D4_S20","NPB_F15_4_D2_S78","NPB_F1_4_D2_S4","NPB_F11_10_B9_S36","NPB_F6_12_H10_S25","NPB_F15_1_A2_S75","NPB_F2_7_C4_S19","NPB_F14_2_F12_S64","NPB_F2_10_F4_S22","NPB_F8_7_C4_S44","NPB_F1_10_B3_S10","NPB_F4_1_E6_S37","NPB_F17_9_A6_S62","NPB_F4_3_G6_S39","NPB_F16_6_B4_S92","NPB_F3_2_B5_S26","NPB_F18_9_E7_S74","NPB_F14_12_H1_S74","NPB_F11_12_D9_S38","NPB_F15_3_C2_S77","NPB_F10_9_E7_S23","NPB_F11_5_E8_S31","NPB_F13_5_E11_S55","NPB_F3_7_G5_S31","NPB_F18_11_G7_S76","NPB_F6_5_A10_S18","NPB_F17_11_C6_S64","NPB_F14_9_E1_S71","NPB_F15_7_G2_S81","NPB_F3_4_D5_S28","NPB_F12_1_E9_S39","NPB_F10_8_D7_S22","NPB_F12_11_G10_S49","NPB_F16_10_F4_S51","NPB_F16_2_F3_S88","NPB_F7_10_B12_S35","NPB_F7_1_A11_S26","NPB_F11_4_D8_S30","NPB_F9_1_A5_S3","NPB_F11_6_F8_S32","NPB_F2_3_G3_S15","NPB_F14_5_A1_S67","NPB_F6_10_F10_S23","NPB_F4_5_A7_S41","NPB_F18_7_C7_S72","NPB_F1_5_E2_S5","NPB_F18_8_D7_S73","NPB_F3_11_C6_S35","NPB_F1_1_A2_S1","NPB_F10_12_H7_S26","NPB_F7_6_F11_S31","NPB_F17_4_D5_S57","NPB_F14_1_E12_S63","NPB_F5_6_F8_S7","NPB_F11_11_C9_S37","NPB_F3_6_F5_S30","NPB_F14_11_G1_S73","NPB_F4_8_D7_S44","NPB_F10_1_E6_S15","NPB_F2_2_F3_S14","NPB_F17_8_H5_S61","NPB_F16_8_D4_S49","NPB_F12_5_A10_S43","NPB_F7_7_G11_S32","NPB_F11_9_A9_S35","NPB_F5_7_G8_S8","NPB_F4_9_E7_S45","NPB_F12_3_G9_S41","NPB_F8_9_E4_S46","NPB_F4_4_H6_S40","NPB_F18_10_F7_S75","NPB_F18_3_G6_S68","NPB_F17_5_E5_S58","NPB_F9_9_A6_S11","NPB_F1_6_F2_S6","NPB_F10_5_A7_S19","NPB_F6_8_D10_S21","NPB_F8_4_H12_S41","NPB_F6_4_H9_S17","NPB_F16_9_E4_S50","NPB_F16_11_G4_S52","NPB_F3_12_D6_S36","NPB_F5_5_E8_S6","NPB_F15_9_A3_S83","NPB_F5_12_D9_S13","NPB_F12_9_E10_S47","NPB_F3_3_C5_S27","NPB_F6_1_E9_S14","NPB_F18_5_A7_S70","NPB_F14_7_C1_S69","NPB_F9_3_C5_S5","NPB_F4_10_F7_S46","NPB_F3_9_A6_S33","NPB_F11_3_C8_S29","NPB_F10_2_F6_S16","NPB_F7_3_C11_S28","NPB_F18_12_H7_S77","NPB_F2_5_A4_S17","NPB_F7_12_D12_S37","NPB_F5_8_H8_S9","NPB_F11_7_G8_S33","NPB_F13_10_B12_S60","NPB_F9_8_H5_S10","NPB_F18_2_F6_S67","NPB_F1_11_C3_S11","NPB_F7_8_H11_S33","NPB_F17_6_F5_S59","NPB_F9_4_D5_S6","NPB_F5_11_C9_S12","NPB_F16_1_E3_S87","NPB_F7_5_E11_S30","NPB_F10_4_H6_S18"
"ARSBM",11.3037153766895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34282320626554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92871419053964,0,4.17077764821957,0,0,10.752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84044361693516,0,0,0,13.0284954254161,0,0,0,0,9.71746823693218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARSCM",10.4551791017637,0,0,0,0,0,0,0,0,0,0,0,11.3938230116819,0,0,0,0,0,0,0,0,5.05854469560296,3.02826379542396,0,0,0,0,4.99475189112889,0,2.61562239923909,0,0.657138163298834,0,0,0,0,4.80083397344453,1.04415274463007,0,0,1.13586398944746,0,0,0,0,0,0,4.23146876507925,0.476417341591234,0,0,8.24371649053212,0,0,0,2.93124888967845,7.46124031007752,0,0,0,0,0,0,0,0,0,5.40048148871104,0,0,0,3.48587109693688,0,0,0,0,0,0,0,0,2.03837977927259,0,0,0,0,0,0,0,0,3.58200730178412,0,0,0,0,0,0,3.59259259259259,0,0,0,0,0,1.2764260071799,0,1.27791229486145,0,0,0,0,0,0,0,0,0,0,1.86865990389749,0,6.70313583481008,0,4.53413372501437,0,0,0,0,0,0,0,4.4636908727515,0,4.39501300565073,0,4.01925503575268,3.584229390681,2.50541711809317,3.08349146110057,0,0,0,7.58116303960043,3.13087038196619,0,0,0,0,0,0,0,0,0,2.1742179828868,0,4.90802442041419,0,0,0,0,3.26279481681738,2.2515907978463,0,0,2.28352210449397,0,0,0,3.03459437588509,3.99652476107732,0,0,0,0,12.5896414342629,0,0,0,0,6.11187565773496,1.5802781289507,2.84958273967026,0,12.0309540123332,0,0,0,0,9.39838719034635,5.9797075730103,2.60416666666667,0,0.449337227589306,0,1.3731233980227,0,0,7.56735599191076,0,0,0,0,0,0,0,0,2.37963036408345,0,0,0,0,0,1.95804195804196,0,0,4.78524292825995,0,0,4.43258772829879,0,0
"ARSDM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999333777481679,0,0,0,0,2.06782464846981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARSH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24578631100689,0,0.847050851286105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1580345285525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARSR",7.48530213952361,0.970559689420899,0.451793620674076,0.936066647945334,0,0,0,0,0,0,0,0,10.1776284205473,0,0,0,1.44587023314658,0,1.44336899303787,0,0,3.36057165092504,4.12180349932705,0,7.12819958958851,0.552292011849174,0.875401225561716,5.75482283108328,0,3.86398763523957,0,0,0,0,0,0,6.17250082300011,2.68496420047733,0.794517826993743,0,0.622893155503444,0,0,0,0,0,0,1.96726179429123,0.408357721363915,0.938526513374003,0,4.58672947593517,0,0,0.183665972817436,0,4.61886304909561,0,0,0,0,0,0,0,0,0,1.56158500878392,0,0,0,1.78001928354224,0,0.144203037877331,0,0,0,0,1.02197240674502,1.38531565406689,0,0,0,0,0,0,0,0,0.465129004897535,1.65323413928498,0,0,0,0.263949743968748,0,0,4.7037037037037,3.52558307720123,0,0,0,0,2.87195851615477,1.50098141092253,2.62308313155771,1.21065375302663,0,3.05895439377086,0,0,0,0,0,0,0,2.13561131873999,2.96014377841209,6.08675552816088,0,3.32077399578517,0,0,0,0,0.298418382572366,0,0,0.399733510992672,0,1.65934164499058,0,3.36495770435108,1.7921146953405,2.84398699891658,2.25332068311195,0,0,0,3.42490189083125,3.87089429043092,0,0,0,0,0,0,0,0,0,5.40047692523496,0,4.2695822193847,0,0,0,0,3.3560175258693,2.54527655408713,0,0,3.47095359883084,0,0,0,3.03459437588509,1.47697654213727,0.228414801279123,0,0,0,5.94953519256308,0.506008855154965,1.21432908318154,0,0,5.56544968833482,1.5802781289507,2.91742994775765,0,11.3356978759421,0,0,0,0,8.06404826826014,3.24061571698623,2.86989795918367,0,0,0,0,2.35271974402409,0,5.21886620131776,0,0.537088977740646,0,1.15295926210607,0,0,0.991735537190083,0,3.96605060680574,0,0,0,0,0,1.03896103896104,0,0,5.63423764133832,0,0,4.3094602914016,0,0
"ARSRM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185765086778833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99866755496336,0,0,0,0,1.10283981251723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASMA",41.0024849990909,8.30367734282325,0,8.424599831508,0,0,0,13.4744947064485,0,5.13323771419944,0,0,47.3355736917907,0,0,0,0,0,6.87722873153337,0,0,19.7389366443808,14.8889636608345,0,14.7964142996004,0,0,30.6200007238771,0,19.5577220306741,0,0,0,0,0,0,25.8696367826182,12.7535799522673,4.86642169033668,0,0,0,0,0,0,0,0,25.7599940610965,0,0,0,22.344810487495,0,0,0,4.70776336827145,27.6485788113695,0,0,0,0,0,0,0,0,2.17687074829932,15.8761142559698,0,0,0,12.6826373952384,0,0,0,0,0,0,11.2416964741952,0,0,0,0,0,0,0,0,0,0,8.33505545222842,0,0,0,0,0,0,24.4074074074074,9.03995660820828,0,0,0,0,16.6733147187874,10.8532502020552,12.9808985741189,14.225181598063,0,11.4015572858732,0,0,0,0,0,0,0,14.4153764014949,9.40902843852416,24.4625934201402,0,19.9885050130915,0,0,0,0,0,0,0,0,0,18.0733698089515,0,17.8062345188578,8.6848635235732,16.1159263271939,14.2314990512334,0,0,0,32.6435961469854,16.5651505664029,0,0,0,0,0,0,0,0,0,17.043063543274,0,19.6720003192211,0,0,0,0,15.9410832478792,9.69162995594714,0,0,11.7829740591889,0,0,0,10.3176208780093,13.0321459600348,0,0,0,0,0,0,0,0,0,34.0403140937424,11.9047619047619,19.4043015129927,0,39.9218088750957,0,0,0,0,31.7920751870975,21.102580918946,16.5816326530612,0,0,0,20.5053094104724,10.8225108225108,0,26.1269489203471,0,0,0,7.97463489623367,0,0,9.47658402203857,0,15.6262393908146,0,0,0,0,0,19.3806193806194,0,0,34.345695210898,0,0,21.8756412887338,0,0
"ASR",6.45493666282805,0,0,1.31049330712347,0,0,0,1.4436958614052,0,1.05684305880577,0,0,6.36901904304689,0,0,0,0.361467558286644,0,0,0,0,3.36057165092504,2.43943472409152,0,3.45609677070958,0,0.875401225561716,5.24810887111368,0,3.09119010819165,0,0,0,0,0,0,3.7858005047734,1.41706443914081,0,0,0,0,0,0,0,0,0,3.67469655914777,0,1.25136868449867,0,4.52474664517928,0,0,0,0,3.77906976744186,0,0,0,0,0,0.257433389110568,0,0,0,2.92797189146984,0,0,0,0.964177111918712,0,6.00845991155547,0,0,0,0,0.408788962698007,0,0,0,0,0,0,0,0.415307030554732,0,0,1.99765791830268,0,0,0,0,0,0,3.40740740740741,0.813596094738745,0,0,0,0,1.2764260071799,1.73190162798753,2.21953188054883,3.17796610169492,0,0,0,0,0,0,0,0,0,0,1.79723015117877,5.08513752985592,0,3.60814866849735,0,0,0,0,0,0,0,0,0,4.17077764821957,0,4.90722998551199,0,1.76056338028169,1.89753320683112,1.43691924513842,0,0,5.0303246521584,2.73239596971594,0,0,0,0,0,0,0,0,0,2.24435404685089,0,3.63114001835521,0,0,0,0,2.70345856250583,4.40528634361234,0,0,3.28827183047132,0,0,0,3.94497268865062,1.47697654213727,0,0,0,0,0,0,0,0,0,5.16068971100138,1.79098187947745,3.05312436393242,0,7.06339929869816,0,0,0,0,4.81522306665893,3.00914316577293,5.36777210884354,0,0,0,1.64774807762724,3.1055900621118,0,5.41457368386718,0,0,0,0,0,0,0,0,2.45895137621956,0,0,0,0,0,3.07692307692308,0,0,5.51846563500945,0,0,3.77590806484712,0,0
"BACA",18.6071883144433,4.52927855063086,0,1.6849199663016,0,0,0,5.61437279435355,0,0,0,0,27.1083373339734,0,1.52387402641382,0,0,0,0,0,0,12.5579256429304,10.4306864064603,0,17.2804838535479,0,0,17.1920807846828,0,5.82570443466889,0,0,0,0,0,0,15.1157686821025,4.25119331742243,0,0,0,0,0,0,0,0,0,16.1092758249508,0,2.81557954012201,1.67769149650081,13.6362227662937,0,0,0,0,14.8255813953488,0,0,0,0,0,0,0,0,0,9.69484026286681,0,0,0,3.3375361566417,0,0,0,0,0,0,4.90546755237609,0,0,0,0,0,0,0,0,0,0,12.6059103120479,0,0,0,0,0,0,14.5925925925926,7.68396311697704,0,0,0,0,8.77542879936179,3.00196282184505,7.46569814366424,8.32324455205811,0,10.752688172043,0,0,0,0,0,0,0,4.93860117458623,3.80589914367269,15.9488404345481,0,11.7185005428188,0,0,0,0,0,0,0,1.6655562958028,0,9.05910844021885,0,11.3567322521849,4.41135925006893,8.39653304442037,10.3178368121442,0,0,0,17.6061362825544,8.36796265725508,0,0,0,0,0,0,0,0,0,8.90728012343947,0,13.0082598459758,0,0,0,0,8.01715297846555,11.4537444933921,0,0,7.12458896602119,0,0,0,4.95650414727898,3.47523892267593,0,0,0,0,0,0,1.32472263619805,0,0,19.0844329312718,5.1622418879056,9.90569238075853,0,26.2988190721857,0,0,0,0,19.9570690955503,11.6507850777362,9.88520408163265,0,0,0,4.39399487367265,12.0459250894034,0,16.2437210516015,0,2.86447454795011,0,3.36279784780938,0,0,3.41597796143251,0,9.95478702308241,0,0,0,0,0,11.5084915084915,0,0,16.5939875738047,0,0,15.7603119228401,0,0
"BAER",17.6071277047094,3.8822387576836,0,1.87213329589067,0,0,0,8.3413538658967,0,2.41564127727033,0,0,17.1867498799808,0,0,0,0,0,5.00933944642554,0,0,10.8953270366833,7.23418573351279,0,4.32012096338697,0,0,15.7443266133411,0,6.5985019617168,0,0,0,0,0,0,10.808734774498,5.14618138424821,0,0,0,0,0,0,0,0,0,13.8450688541628,3.33492139113864,5.47473799468168,0,9.42139027489385,0,0,0,1.776514478593,13.7273901808786,0,0,0,0,0,0,0,0,0,5.20528336261305,0,0,0,4.52421567900319,0,0,0,0,0,0,3.88349514563107,0,0,0,0,0,0,0,0,0,0,6.40628228972928,0,0,0,0,0,0,8.88888888888889,4.61037787018622,0,0,0.905469032959073,0,6.62145991224571,10.1604895508602,8.47457627118644,7.56658595641647,0,7.23025583982202,0,0,0,0,0,0,0,5.87293112653497,4.54593508827572,10.4784652130364,0,7.75911616322881,0,0,0,0,2.78523823734209,0,0,0,0,8.38640236792538,0,11.4034677758564,2.06782464846981,5.89111592632719,4.38804554079696,1.34112462879586,0,0,16.4109882268998,6.71714009221836,0,0,0,0,0,0,0,0,0,6.87333426848085,0,8.57906707633374,0,0,0,0,6.7120350517386,6.55898188937836,0,0,6.6678845451224,0,0,0,4.34958527210196,4.17028670721112,0,0,0,0,0,0,0,0,0,15.0368331579373,4.53013063632533,5.63131827125314,0,19.5074765225102,0,0,0,0,13.7494923710623,9.83758342656533,12.2236394557823,0,0,0,6.13328451116807,9.03444381705251,0,10.4377324026355,0,2.32738557020946,0,4.70791698693313,0,0,4.51790633608815,0,9.20123740778932,0,0,0,0,0,9.15084915084915,0,0,13.6225060780303,0,0,10.0554073466037,0,0
"BAES",34.3354142675314,11.8623962040332,0,0,0,0,0,17.8055822906641,0,2.79308522684381,0,0,38.5341654664746,0,0,0,0,0,0,0,0,19.3144433832113,12.7018842530283,0,13.0683659142456,0,0,26.1319627927178,0,16.4665319224825,0,0,0,0,0,0,25.2386700318227,8.87529832935561,3.57533022147184,0,0,0,0,0,0,0,0,25.6857577669723,2.10984822704689,0,0,23.5534756872346,0,0,0,0,27.3578811369509,0,0,0,0,0,0,0,0,0,21.4067278287462,0,0,0,11.8667952236149,0,0,0,0,0,0,13.6944302503832,0,0,0,0,0,0,0,0,0,0,9.23055727767445,0,0,0,0,0,0,27.5925925925926,7.95516181522329,0,0,0,0,9.1743119266055,17.7808567140053,11.9047619047619,0,0,9.17686318131257,0,0,0,0,0,0,0,11.7458622530699,4.96881277090602,22.7675475768549,0,19.0944504757647,0,0,0,0,3.38207500248682,0,0,0,0,17.9388285944928,0,18.8811515633033,10.4769782189137,15.032502708559,12.926944971537,0,0,0,28.3089546914021,16.5082256503672,0,0,0,0,0,0,0,0,0,16.341702903633,0,16.3201787638163,0,0,0,0,16.0343059569311,9.00636319138522,0,0,13.7924735111436,0,0,0,10.1153145862836,26.3249348392702,0,0,0,0,0,0,0,0,0,28.0498664292075,18.857985672145,18.2508989755072,0,36.7377372939422,0,0,0,0,29.8775889075825,17.3990200995332,15.5187074829932,0,0,0,3.29549615525449,12.5164690382082,0,22.3758888381499,0,0,0,0,0,0,0,0,12.3740778932339,0,0,0,0,0,20.5794205794206,0,0,26.2416547678771,0,0,20.5212394828648,0,0
"BCR",23.1529183586884,12.7251159279629,0,0,0,0,0,8.50176451716394,0,0,0,0,29.4127060329653,0,0,0,0,0,4.16029886228562,0,0,15.5293784711168,13.2907133243607,0,16.0924505886165,0,0,20.9200477758877,0,9.15467839733682,0,0,0,0,0,0,13.0582684077691,5.36992840095465,0,0,0,0,0,0,0,0,0,15.1070858542742,1.63343088545566,0,0,15.2477763659466,0,0,0,0,17.6033591731266,0,0,0,0,0,0,0,0,0,9.49964213676882,0,0,0,6.37840243269302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89315974374871,0,0,0,0,0,0,14.6296296296296,5.2431748327608,0,0,0,0,7.73833266852812,5.19570488396259,9.68523002421307,8.47457627118644,0,7.60103819058213,0,0,0,0,0,0,1.39772171360682,0,3.38302146104239,15.7562215887202,0,11.3034037933457,0,0,0,0,0,0,0,0,0,10.9426854426406,0,17.3856148058139,0,8.66738894907909,10.673624288425,0,0,0,23.9386371744559,8.65258723743382,0,0,0,0,0,0,0,0,0,9.88918501893674,0,14.8038785363713,0,1.55363011652226,0,0,11.4663932133868,11.9432207537934,0,0,4.6583850931677,0,0,0,9.20493627351811,4.17028670721112,0,0,0,0,0,0,0,0,0,23.5165546830729,8.00674252001686,11.0590949182441,0,26.399580831083,0,0,0,0,21.3204153855079,14.1198256240114,12.6488095238095,0,0,0,8.87953130721348,9.97553171466215,0,19.3750407723922,0,1.90964969863341,0,0,0,0,4.18732782369146,0,9.75648449274213,0,0,0,0,0,13.1068931068931,0,0,20.6845984640914,0,0,17.4020110814693,0,0
"BEXA",0,0,0,0,0,0,0,0,0,0,0,0,14.402304368699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14457495273809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5166894397814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7926336450756,0,0,0,0,0,0,0,0,0,0,0,0,0,15.871792896217,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0413142029256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80525776079053,0,0,0,0,0,0,0,0,22.6759339704605,7.15699710674585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22434298311771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17450700420638,0,0,0,0,0
"BHSA",5.00030304866962,1.29407958589453,0,0.5616399887672,0,0,0,3.36862367661213,0,0,0,0,6.30500880140823,0,0.93125634947511,0,1.08440267485993,0,0.679232467311938,0,0,2.97145282818635,1.85060565275908,0,2.48406955394751,0,0.583600817041144,3.32983459408592,0,2.14005469028653,0.336662551902143,0,0,0,0,0,2.93536705804894,0.74582338902148,0.297944185122654,0,0,0,0,0,0,0,0,3.08080620615419,0,1.407789770061,0,2.57228747636905,0,0,0,1.776514478593,4.00516795865633,0.150937700464133,0,0.465391775258081,0,0,0,0,0,0,1.2362547986206,0,0,0,1.33501446265668,0,0.336473755047106,0,0,0,0,0,1.08846229962399,0,0,0,0,0,0,0,0,0,2.61762072053455,0,0,0,0,0,0,3.7037037037037,0.63279696257458,0,0,0,0,1.75508575987236,1.50098141092253,2.42130750605327,1.21065375302663,0,1.20504263997034,0,0,0,0,0,0,0,2.53603844100374,0,2.61961630325911,0,2.01162270898525,0,0,0,0,0.994727941907888,0,0,1.59893404397069,0,2.91505964660508,0,2.94433799130719,0.68927488282327,2.97941495124594,1.30455407969639,0,0,0,4.53085979307884,2.04929697728696,0,0,0,0,0,0,0,0,0,3.92761958198906,0,3.35182155540481,0,0,0,0.351493848857645,1.67800876293465,0,0,0,0.913408841797589,0.625279142474319,0,0,0.910378312765527,1.47697654213727,0,0,0,0,0,0,0.717558094607275,0,0,5.46425969400146,0.842815002107037,1.62833299409729,0,6.13639111684334,0,0,0,0,4.3511051807159,2.12183171945527,1.54124149659864,0,0,0,0.823874038813621,2.25861095426313,0,3.75106008219714,0,0,0,0.576479631053036,0,0,1.8732782369146,0,1.5864202427223,0,0,0,0,0,2.3976023976024,0,0,3.89765754640528,0,0,2.54463369587523,0,0
"BLAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842737798622307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19654714475432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
